original_path,original_relpath,normalized_path,normalized_relpath,filename,normalized_filename
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/alfred__AI_Assistant/Assistant AI Agent Alfred 1eab4fd21ff0803eb7d4dcea596822c7.md,staging-area/alfred__AI_Assistant/Assistant AI Agent Alfred 1eab4fd21ff0803eb7d4dcea596822c7.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/alfred__AI_Assistant/assistant_ai_agent_alfred.md,staging-area/alfred__AI_Assistant/assistant_ai_agent_alfred.md,Assistant AI Agent Alfred 1eab4fd21ff0803eb7d4dcea596822c7.md,assistant_ai_agent_alfred.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/agents/agent-template.md,staging-area/agents/agent-template.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/agents/agent_template.md,staging-area/agents/agent_template.md,agent-template.md,agent_template.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/agents/README.md,staging-area/agents/README.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/agents/readme.md,staging-area/agents/readme.md,README.md,readme.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/agents/core/conductor.md,staging-area/agents/core/conductor.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/agents/core/conductor.md,staging-area/agents/core/conductor.md,conductor.md,conductor.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/agents/domain/niche-scout.md,staging-area/agents/domain/niche-scout.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/agents/domain/niche_scout.md,staging-area/agents/domain/niche_scout.md,niche-scout.md,niche_scout.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Social_Intel/Social Intel Agent 1eab4fd21ff0802f84b5eeace69c091e.md,staging-area/Social_Intel/Social Intel Agent 1eab4fd21ff0802f84b5eeace69c091e.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Social_Intel/social_intel_agent.md,staging-area/Social_Intel/social_intel_agent.md,Social Intel Agent 1eab4fd21ff0802f84b5eeace69c091e.md,social_intel_agent.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Social_Intel/social-intel-agent-research‐and-insight-workflows.md,staging-area/Social_Intel/social-intel-agent-research‐and-insight-workflows.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Social_Intel/social_intel_agent_research_and_insight_workflows.md,staging-area/Social_Intel/social_intel_agent_research_and_insight_workflows.md,social-intel-agent-research‐and-insight-workflows.md,social_intel_agent_research_and_insight_workflows.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Social_Intel/social-intel-agent-manual-pilot-playbook---phase-1.md,staging-area/Social_Intel/social-intel-agent-manual-pilot-playbook---phase-1.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Social_Intel/social_intel_agent_manual_pilot_playbook_phase_1.md,staging-area/Social_Intel/social_intel_agent_manual_pilot_playbook_phase_1.md,social-intel-agent-manual-pilot-playbook---phase-1.md,social_intel_agent_manual_pilot_playbook_phase_1.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Social_Intel/youtube-workflow-1-integration--technical-specif.md,staging-area/Social_Intel/youtube-workflow-1-integration--technical-specif.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Social_Intel/youtube_workflow_1_integration_technical_specif.md,staging-area/Social_Intel/youtube_workflow_1_integration_technical_specif.md,youtube-workflow-1-integration--technical-specif.md,youtube_workflow_1_integration_technical_specif.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Social_Intel/Untitled 1eab4fd21ff080db8facf25931bd652e.md,staging-area/Social_Intel/Untitled 1eab4fd21ff080db8facf25931bd652e.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Social_Intel/untitled.md,staging-area/Social_Intel/untitled.md,Untitled 1eab4fd21ff080db8facf25931bd652e.md,untitled.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Social_Intel/social-intel-agent.md,staging-area/Social_Intel/social-intel-agent.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Social_Intel/social_intel_agent.md,staging-area/Social_Intel/social_intel_agent.md,social-intel-agent.md,social_intel_agent.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Social_Intel/social-intel-agent-“try-it-tomorrow”-exercises.md,staging-area/Social_Intel/social-intel-agent-“try-it-tomorrow”-exercises.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Social_Intel/social_intel_agent_try_it_tomorrow_exercises.md,staging-area/Social_Intel/social_intel_agent_try_it_tomorrow_exercises.md,social-intel-agent-“try-it-tomorrow”-exercises.md,social_intel_agent_try_it_tomorrow_exercises.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Social_Intel/social-intel-agent-agent-automation-playbook.md,staging-area/Social_Intel/social-intel-agent-agent-automation-playbook.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Social_Intel/social_intel_agent_agent_automation_playbook.md,staging-area/Social_Intel/social_intel_agent_agent_automation_playbook.md,social-intel-agent-agent-automation-playbook.md,social_intel_agent_agent_automation_playbook.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Social_Intel/untitled.md,staging-area/Social_Intel/untitled.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Social_Intel/untitled.md,staging-area/Social_Intel/untitled.md,untitled.md,untitled.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Social_Intel/Social Intel Agent “try-it-tomorrow” exercises 1eab4fd21ff08038870bd16b390da7d6.md,staging-area/Social_Intel/Social Intel Agent “try-it-tomorrow” exercises 1eab4fd21ff08038870bd16b390da7d6.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Social_Intel/social_intel_agent_try_it_tomorrow_exercises.md,staging-area/Social_Intel/social_intel_agent_try_it_tomorrow_exercises.md,Social Intel Agent “try-it-tomorrow” exercises 1eab4fd21ff08038870bd16b390da7d6.md,social_intel_agent_try_it_tomorrow_exercises.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Social_Intel/youtube-workflow-1-research-scenario-samples.md,staging-area/Social_Intel/youtube-workflow-1-research-scenario-samples.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Social_Intel/youtube_workflow_1_research_scenario_samples.md,staging-area/Social_Intel/youtube_workflow_1_research_scenario_samples.md,youtube-workflow-1-research-scenario-samples.md,youtube_workflow_1_research_scenario_samples.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Social_Intel/social-intel-agent-role-for-youtube-content-creati.md,staging-area/Social_Intel/social-intel-agent-role-for-youtube-content-creati.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Social_Intel/social_intel_agent_role_for_youtube_content_creati.md,staging-area/Social_Intel/social_intel_agent_role_for_youtube_content_creati.md,social-intel-agent-role-for-youtube-content-creati.md,social_intel_agent_role_for_youtube_content_creati.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Social_Intel/Youtube_API_Key.md,staging-area/Social_Intel/Youtube_API_Key.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Social_Intel/youtube_api_key.md,staging-area/Social_Intel/youtube_api_key.md,Youtube_API_Key.md,youtube_api_key.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Social_Intel/Social Intel Agent Role for YouTube Content Creati 1eab4fd21ff0806887a6e5319ba6660d.md,staging-area/Social_Intel/Social Intel Agent Role for YouTube Content Creati 1eab4fd21ff0806887a6e5319ba6660d.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Social_Intel/social_intel_agent_role_for_youtube_content_creati.md,staging-area/Social_Intel/social_intel_agent_role_for_youtube_content_creati.md,Social Intel Agent Role for YouTube Content Creati 1eab4fd21ff0806887a6e5319ba6660d.md,social_intel_agent_role_for_youtube_content_creati.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Social_Intel/social-intel-agent-for-youtube-content-creation--.md,staging-area/Social_Intel/social-intel-agent-for-youtube-content-creation--.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Social_Intel/social_intel_agent_for_youtube_content_creation.md,staging-area/Social_Intel/social_intel_agent_for_youtube_content_creation.md,social-intel-agent-for-youtube-content-creation--.md,social_intel_agent_for_youtube_content_creation.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Social_Intel/social-intel-agent-youtube-research-workflows-thro.md,staging-area/Social_Intel/social-intel-agent-youtube-research-workflows-thro.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Social_Intel/social_intel_agent_youtube_research_workflows_thro.md,staging-area/Social_Intel/social_intel_agent_youtube_research_workflows_thro.md,social-intel-agent-youtube-research-workflows-thro.md,social_intel_agent_youtube_research_workflows_thro.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Social_Intel/Possible research sources & methods 1ebb4fd21ff08095b585e8ffd3821158.md,staging-area/Social_Intel/Possible research sources & methods 1ebb4fd21ff08095b585e8ffd3821158.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Social_Intel/possible_research_sources_methods.md,staging-area/Social_Intel/possible_research_sources_methods.md,Possible research sources & methods 1ebb4fd21ff08095b585e8ffd3821158.md,possible_research_sources_methods.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Social_Intel/social-intel-agent-youtube-content-creation-shippi.md,staging-area/Social_Intel/social-intel-agent-youtube-content-creation-shippi.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Social_Intel/social_intel_agent_youtube_content_creation_shippi.md,staging-area/Social_Intel/social_intel_agent_youtube_content_creation_shippi.md,social-intel-agent-youtube-content-creation-shippi.md,social_intel_agent_youtube_content_creation_shippi.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Social_Intel/Social Intel Agent YouTube research workflows thro 1eab4fd21ff0802b806cfbab033a42da.md,staging-area/Social_Intel/Social Intel Agent YouTube research workflows thro 1eab4fd21ff0802b806cfbab033a42da.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Social_Intel/social_intel_agent_youtube_research_workflows_thro.md,staging-area/Social_Intel/social_intel_agent_youtube_research_workflows_thro.md,Social Intel Agent YouTube research workflows thro 1eab4fd21ff0802b806cfbab033a42da.md,social_intel_agent_youtube_research_workflows_thro.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Social_Intel/Social Intel Agent YouTube Content Creation Shippi 1eab4fd21ff0800aaadcc22e6500d7e3.md,staging-area/Social_Intel/Social Intel Agent YouTube Content Creation Shippi 1eab4fd21ff0800aaadcc22e6500d7e3.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Social_Intel/social_intel_agent_youtube_content_creation_shippi.md,staging-area/Social_Intel/social_intel_agent_youtube_content_creation_shippi.md,Social Intel Agent YouTube Content Creation Shippi 1eab4fd21ff0800aaadcc22e6500d7e3.md,social_intel_agent_youtube_content_creation_shippi.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Social_Intel/manual-pilot-playbook-pilot-1.md,staging-area/Social_Intel/manual-pilot-playbook-pilot-1.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Social_Intel/manual_pilot_playbook_pilot_1.md,staging-area/Social_Intel/manual_pilot_playbook_pilot_1.md,manual-pilot-playbook-pilot-1.md,manual_pilot_playbook_pilot_1.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Social_Intel/possible-research-sources-and-methods.md,staging-area/Social_Intel/possible-research-sources-and-methods.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Social_Intel/possible_research_sources_and_methods.md,staging-area/Social_Intel/possible_research_sources_and_methods.md,possible-research-sources-and-methods.md,possible_research_sources_and_methods.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Social_Intel/Social Intel Agent Manual-Pilot Playbook – Phase 1 1eab4fd21ff080348ea9e45825cc4f54.md,staging-area/Social_Intel/Social Intel Agent Manual-Pilot Playbook – Phase 1 1eab4fd21ff080348ea9e45825cc4f54.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Social_Intel/social_intel_agent_manual_pilot_playbook_phase_1.md,staging-area/Social_Intel/social_intel_agent_manual_pilot_playbook_phase_1.md,Social Intel Agent Manual-Pilot Playbook – Phase 1 1eab4fd21ff080348ea9e45825cc4f54.md,social_intel_agent_manual_pilot_playbook_phase_1.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Social_Intel/youtube-workflow-1-niche-scout.md,staging-area/Social_Intel/youtube-workflow-1-niche-scout.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Social_Intel/youtube_workflow_1_niche_scout.md,staging-area/Social_Intel/youtube_workflow_1_niche_scout.md,youtube-workflow-1-niche-scout.md,youtube_workflow_1_niche_scout.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/AI_Agent_Platform_v2/ai-agent-platform-v2-technical-architecture-docum.md,staging-area/AI_Agent_Platform_v2/ai-agent-platform-v2-technical-architecture-docum.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/AI_Agent_Platform_v2/ai_agent_platform_v2_technical_architecture_docum.md,staging-area/AI_Agent_Platform_v2/ai_agent_platform_v2_technical_architecture_docum.md,ai-agent-platform-v2-technical-architecture-docum.md,ai_agent_platform_v2_technical_architecture_docum.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/AI_Agent_Platform_v2/ai-agent-platform-v2-api-documentation.md,staging-area/AI_Agent_Platform_v2/ai-agent-platform-v2-api-documentation.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/AI_Agent_Platform_v2/ai_agent_platform_v2_api_documentation.md,staging-area/AI_Agent_Platform_v2/ai_agent_platform_v2_api_documentation.md,ai-agent-platform-v2-api-documentation.md,ai_agent_platform_v2_api_documentation.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/AI_Agent_Platform_v2/ai-agent-platform-v2---re-architecture-plan-(supab.md,staging-area/AI_Agent_Platform_v2/ai-agent-platform-v2---re-architecture-plan-(supab.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/AI_Agent_Platform_v2/ai_agent_platform_v2_re_architecture_plan_supab.md,staging-area/AI_Agent_Platform_v2/ai_agent_platform_v2_re_architecture_plan_supab.md,ai-agent-platform-v2---re-architecture-plan-(supab.md,ai_agent_platform_v2_re_architecture_plan_supab.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/AI_Agent_Platform_v2/ai-agent-platform-v2-operations-and-maintenance-gui.md,staging-area/AI_Agent_Platform_v2/ai-agent-platform-v2-operations-and-maintenance-gui.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/AI_Agent_Platform_v2/ai_agent_platform_v2_operations_and_maintenance_gui.md,staging-area/AI_Agent_Platform_v2/ai_agent_platform_v2_operations_and_maintenance_gui.md,ai-agent-platform-v2-operations-and-maintenance-gui.md,ai_agent_platform_v2_operations_and_maintenance_gui.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/AI_Agent_Platform_v2/ai-agent-platform-v2-1---rearchitecture-plan-(supa.md,staging-area/AI_Agent_Platform_v2/ai-agent-platform-v2-1---rearchitecture-plan-(supa.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/AI_Agent_Platform_v2/ai_agent_platform_v2_1_rearchitecture_plan_supa.md,staging-area/AI_Agent_Platform_v2/ai_agent_platform_v2_1_rearchitecture_plan_supa.md,ai-agent-platform-v2-1---rearchitecture-plan-(supa.md,ai_agent_platform_v2_1_rearchitecture_plan_supa.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/AI_Agent_Platform_v2/ai_agent_platform-v2.md,staging-area/AI_Agent_Platform_v2/ai_agent_platform-v2.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/AI_Agent_Platform_v2/ai_agent_platform_v2.md,staging-area/AI_Agent_Platform_v2/ai_agent_platform_v2.md,ai_agent_platform-v2.md,ai_agent_platform_v2.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/AI_Agent_Platform_v2/ai-agent-platform-v2-ci-cd-pipeline-documentation.md,staging-area/AI_Agent_Platform_v2/ai-agent-platform-v2-ci-cd-pipeline-documentation.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/AI_Agent_Platform_v2/ai_agent_platform_v2_ci_cd_pipeline_documentation.md,staging-area/AI_Agent_Platform_v2/ai_agent_platform_v2_ci_cd_pipeline_documentation.md,ai-agent-platform-v2-ci-cd-pipeline-documentation.md,ai_agent_platform_v2_ci_cd_pipeline_documentation.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/AI_Agent_Platform_v2/ai-agent-platform-v2-complete-implementation-guide.md,staging-area/AI_Agent_Platform_v2/ai-agent-platform-v2-complete-implementation-guide.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/AI_Agent_Platform_v2/ai_agent_platform_v2_complete_implementation_guide.md,staging-area/AI_Agent_Platform_v2/ai_agent_platform_v2_complete_implementation_guide.md,ai-agent-platform-v2-complete-implementation-guide.md,ai_agent_platform_v2_complete_implementation_guide.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/AI_Agent_Platform_v2/agent-core-langchain_vs_vertex_ai_agenttradeoffs.md,staging-area/AI_Agent_Platform_v2/agent-core-langchain_vs_vertex_ai_agenttradeoffs.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/AI_Agent_Platform_v2/agent_core_langchain_vs_vertex_ai_agenttradeoffs.md,staging-area/AI_Agent_Platform_v2/agent_core_langchain_vs_vertex_ai_agenttradeoffs.md,agent-core-langchain_vs_vertex_ai_agenttradeoffs.md,agent_core_langchain_vs_vertex_ai_agenttradeoffs.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/AI_Agent_Platform_v2/ai-agent-platform-v2-security-plan.md,staging-area/AI_Agent_Platform_v2/ai-agent-platform-v2-security-plan.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/AI_Agent_Platform_v2/ai_agent_platform_v2_security_plan.md,staging-area/AI_Agent_Platform_v2/ai_agent_platform_v2_security_plan.md,ai-agent-platform-v2-security-plan.md,ai_agent_platform_v2_security_plan.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/AI_Agent_Platform_v2/AI Agent Platform v2 AI Agent Core Integration Pla 1e8b4fd21ff0806c9a6fca150e8259b3.md,staging-area/AI_Agent_Platform_v2/AI Agent Platform v2 AI Agent Core Integration Pla 1e8b4fd21ff0806c9a6fca150e8259b3.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/AI_Agent_Platform_v2/ai_agent_platform_v2_ai_agent_core_integration_pla.md,staging-area/AI_Agent_Platform_v2/ai_agent_platform_v2_ai_agent_core_integration_pla.md,AI Agent Platform v2 AI Agent Core Integration Pla 1e8b4fd21ff0806c9a6fca150e8259b3.md,ai_agent_platform_v2_ai_agent_core_integration_pla.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/AI_Agent_Platform_v2/ai-agent-platform-v2-ai-agent-core-integration-pla.md,staging-area/AI_Agent_Platform_v2/ai-agent-platform-v2-ai-agent-core-integration-pla.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/AI_Agent_Platform_v2/ai_agent_platform_v2_ai_agent_core_integration_pla.md,staging-area/AI_Agent_Platform_v2/ai_agent_platform_v2_ai_agent_core_integration_pla.md,ai-agent-platform-v2-ai-agent-core-integration-pla.md,ai_agent_platform_v2_ai_agent_core_integration_pla.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/AI_Agent_Platform_v2/AI Agent Platform v2 Complete Implementation Guide 1e8b4fd21ff080c1b742d3a910855ef1.md,staging-area/AI_Agent_Platform_v2/AI Agent Platform v2 Complete Implementation Guide 1e8b4fd21ff080c1b742d3a910855ef1.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/AI_Agent_Platform_v2/ai_agent_platform_v2_complete_implementation_guide.md,staging-area/AI_Agent_Platform_v2/ai_agent_platform_v2_complete_implementation_guide.md,AI Agent Platform v2 Complete Implementation Guide 1e8b4fd21ff080c1b742d3a910855ef1.md,ai_agent_platform_v2_complete_implementation_guide.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/AI_Agent_Platform_v2/ai-agent-platform-v2-test-plan-and-test-cases.md,staging-area/AI_Agent_Platform_v2/ai-agent-platform-v2-test-plan-and-test-cases.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/AI_Agent_Platform_v2/ai_agent_platform_v2_test_plan_and_test_cases.md,staging-area/AI_Agent_Platform_v2/ai_agent_platform_v2_test_plan_and_test_cases.md,ai-agent-platform-v2-test-plan-and-test-cases.md,ai_agent_platform_v2_test_plan_and_test_cases.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/AI_Agent_Platform_v2/ai-agent-platform-v2--technical-design-guide.md,staging-area/AI_Agent_Platform_v2/ai-agent-platform-v2--technical-design-guide.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/AI_Agent_Platform_v2/ai_agent_platform_v2_technical_design_guide.md,staging-area/AI_Agent_Platform_v2/ai_agent_platform_v2_technical_design_guide.md,ai-agent-platform-v2--technical-design-guide.md,ai_agent_platform_v2_technical_design_guide.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/AI_Agent_Platform_v2/AI Agent Platform v2 1 – Rearchitecture Plan (Supa 1e8b4fd21ff080bdac37cdfb502154b2.md,staging-area/AI_Agent_Platform_v2/AI Agent Platform v2 1 – Rearchitecture Plan (Supa 1e8b4fd21ff080bdac37cdfb502154b2.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/AI_Agent_Platform_v2/ai_agent_platform_v2_1_rearchitecture_plan_supa.md,staging-area/AI_Agent_Platform_v2/ai_agent_platform_v2_1_rearchitecture_plan_supa.md,AI Agent Platform v2 1 – Rearchitecture Plan (Supa 1e8b4fd21ff080bdac37cdfb502154b2.md,ai_agent_platform_v2_1_rearchitecture_plan_supa.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/AI_Agent_Platform_v2/AI Agent Platform v2- CI CD Pipeline Documentation 1e7b4fd21ff080ac82acd0ccd1ff72b6.md,staging-area/AI_Agent_Platform_v2/AI Agent Platform v2- CI CD Pipeline Documentation 1e7b4fd21ff080ac82acd0ccd1ff72b6.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/AI_Agent_Platform_v2/ai_agent_platform_v2_ci_cd_pipeline_documentation.md,staging-area/AI_Agent_Platform_v2/ai_agent_platform_v2_ci_cd_pipeline_documentation.md,AI Agent Platform v2- CI CD Pipeline Documentation 1e7b4fd21ff080ac82acd0ccd1ff72b6.md,ai_agent_platform_v2_ci_cd_pipeline_documentation.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/AI_Agent_Platform_v2/ai-agent-platform-v2--master-project-plan-v1-1-05.md,staging-area/AI_Agent_Platform_v2/ai-agent-platform-v2--master-project-plan-v1-1-05.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/AI_Agent_Platform_v2/ai_agent_platform_v2_master_project_plan_v1_1_05.md,staging-area/AI_Agent_Platform_v2/ai_agent_platform_v2_master_project_plan_v1_1_05.md,ai-agent-platform-v2--master-project-plan-v1-1-05.md,ai_agent_platform_v2_master_project_plan_v1_1_05.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/AI_Agent_Platform_v2/ai-agent-platform-v2--master-project-plan.md,staging-area/AI_Agent_Platform_v2/ai-agent-platform-v2--master-project-plan.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/AI_Agent_Platform_v2/ai_agent_platform_v2_master_project_plan.md,staging-area/AI_Agent_Platform_v2/ai_agent_platform_v2_master_project_plan.md,ai-agent-platform-v2--master-project-plan.md,ai_agent_platform_v2_master_project_plan.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/AI_Agent_Platform_v2/AI Agent Platform v2 – Re-architecture Plan (Supab 1e8b4fd21ff0807cb7b3daf15a63bda6.md,staging-area/AI_Agent_Platform_v2/AI Agent Platform v2 – Re-architecture Plan (Supab 1e8b4fd21ff0807cb7b3daf15a63bda6.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/AI_Agent_Platform_v2/ai_agent_platform_v2_re_architecture_plan_supab.md,staging-area/AI_Agent_Platform_v2/ai_agent_platform_v2_re_architecture_plan_supab.md,AI Agent Platform v2 – Re-architecture Plan (Supab 1e8b4fd21ff0807cb7b3daf15a63bda6.md,ai_agent_platform_v2_re_architecture_plan_supab.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/AI_Agent_Platform_v2/AI Agent Platform v2- Test Plan & Test Cases 1e7b4fd21ff080aaacc4f2ceaa200e67.md,staging-area/AI_Agent_Platform_v2/AI Agent Platform v2- Test Plan & Test Cases 1e7b4fd21ff080aaacc4f2ceaa200e67.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/AI_Agent_Platform_v2/ai_agent_platform_v2_test_plan_test_cases.md,staging-area/AI_Agent_Platform_v2/ai_agent_platform_v2_test_plan_test_cases.md,AI Agent Platform v2- Test Plan & Test Cases 1e7b4fd21ff080aaacc4f2ceaa200e67.md,ai_agent_platform_v2_test_plan_test_cases.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Content_Factory/youtube-content-factory-2025-2027-grok3-research-0.md,staging-area/Content_Factory/youtube-content-factory-2025-2027-grok3-research-0.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Content_Factory/youtube_content_factory_2025_2027_grok3_research_0.md,staging-area/Content_Factory/youtube_content_factory_2025_2027_grok3_research_0.md,youtube-content-factory-2025-2027-grok3-research-0.md,youtube_content_factory_2025_2027_grok3_research_0.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Content_Factory/content-factory-core-agent-team-structure.md,staging-area/Content_Factory/content-factory-core-agent-team-structure.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Content_Factory/content_factory_core_agent_team_structure.md,staging-area/Content_Factory/content_factory_core_agent_team_structure.md,content-factory-core-agent-team-structure.md,content_factory_core_agent_team_structure.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Content_Factory/agent-team-structure-for-youtube-content-creation.md,staging-area/Content_Factory/agent-team-structure-for-youtube-content-creation.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Content_Factory/agent_team_structure_for_youtube_content_creation.md,staging-area/Content_Factory/agent_team_structure_for_youtube_content_creation.md,agent-team-structure-for-youtube-content-creation.md,agent_team_structure_for_youtube_content_creation.md
/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Content_Factory/content-factory-org-chart.md,staging-area/Content_Factory/content-factory-org-chart.md,/home/locotoki/projects/alfred-agent-platform-v2/docs/staging-area/Content_Factory/content_factory_org_chart.md,staging-area/Content_Factory/content_factory_org_chart.md,content-factory-org-chart.md,content_factory_org_chart.md
